Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Package ID,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID,Sales Channel
GPA.3397-1661-9105-77842..13,"Feb 2, 2026",1:09:09 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2311 RA,EUR,-0.30,7.468400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3348-3711-8896-08292..5,"Feb 2, 2026",1:22:23 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2300,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3348-3711-8896-08292..5,"Feb 2, 2026",1:22:23 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2300,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3364-6780-7281-37454..6,"Feb 2, 2026",1:23:41 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2010,NOK,24.00,0.652380,DKK,15.66,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3364-6780-7281-37454..6,"Feb 2, 2026",1:23:41 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2010,NOK,-3.60,0.652380,DKK,-2.35,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3300-6356-1347-84843..2,"Feb 2, 2026",1:35:45 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,66730,SEK,22.40,0.705850,DKK,15.81,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3300-6356-1347-84843..2,"Feb 2, 2026",1:35:45 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,66730,SEK,-3.36,0.705850,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3340-3634-9826-21667..5,"Feb 2, 2026",1:38:56 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,645 44,SEK,22.40,0.705850,DKK,15.81,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3340-3634-9826-21667..5,"Feb 2, 2026",1:38:56 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,645 44,SEK,-3.36,0.705850,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3394-6814-9095-61156,"Feb 2, 2026",1:45:38 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a55x,SE,,15146,SEK,22.40,0.705850,DKK,15.81,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3394-6814-9095-61156,"Feb 2, 2026",1:45:38 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a55x,SE,,15146,SEK,-3.36,0.705850,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3343-3711-7458-38168..13,"Feb 2, 2026",3:27:02 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,FI,,22820,EUR,1.98,7.468500,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3343-3711-7458-38168..13,"Feb 2, 2026",3:27:02 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,FI,,22820,EUR,-0.30,7.468500,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3352-0447-0656-93328..1,"Feb 2, 2026",6:56:53 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NC,27530,USD,2.49,6.325800,DKK,15.75,prosub,,4994183596643847628,Yes,,,,
GPA.3352-0447-0656-93328..1,"Feb 2, 2026",6:56:53 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NC,27530,USD,-0.37,6.325800,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3357-1670-9461-41264..5,"Feb 2, 2026",10:28:14 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2406TK,EUR,1.98,7.468300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3357-1670-9461-41264..5,"Feb 2, 2026",10:28:14 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2406TK,EUR,-0.30,7.468300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3336-5543-7072-30829..6,"Feb 2, 2026",11:02:37 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,42353,SEK,23.20,0.707390,DKK,16.41,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3336-5543-7072-30829..6,"Feb 2, 2026",11:02:37 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,42353,SEK,-3.48,0.707390,DKK,-2.46,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3383-3887-9706-38968..7,"Feb 3, 2026",12:42:47 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2770,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3383-3887-9706-38968..7,"Feb 3, 2026",12:42:47 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2770,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3328-7262-4712-31723..3,"Feb 3, 2026",1:30:24 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9575,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3328-7262-4712-31723..3,"Feb 3, 2026",1:30:24 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9575,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3374-7854-8269-48508..3,"Feb 3, 2026",1:59:37 AM PST,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,US,MD,21244,USD,2.49,6.320600,DKK,15.74,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3374-7854-8269-48508..3,"Feb 3, 2026",1:59:37 AM PST,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,US,MD,21244,USD,-0.37,6.320600,DKK,-2.34,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3356-8598-7094-69185..6,"Feb 3, 2026",3:06:41 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5652 KD,EUR,1.98,7.468800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3356-8598-7094-69185..6,"Feb 3, 2026",3:06:41 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5652 KD,EUR,-0.30,7.468800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3382-7815-6837-37155..14,"Feb 3, 2026",3:33:01 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,7400,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3382-7815-6837-37155..14,"Feb 3, 2026",3:33:01 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,7400,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3396-5111-5622-01427..5,"Feb 3, 2026",3:57:33 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,14734,SEK,22.40,0.707280,DKK,15.84,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3396-5111-5622-01427..5,"Feb 3, 2026",3:57:33 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,14734,SEK,-3.36,0.707280,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3370-5173-7369-14916..14,"Feb 3, 2026",4:08:27 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,BE,,2630,EUR,1.98,7.468900,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3370-5173-7369-14916..14,"Feb 3, 2026",4:08:27 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,BE,,2630,EUR,-0.30,7.468900,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3330-4958-5282-49125..14,"Feb 3, 2026",4:11:35 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3232 PB,EUR,1.98,7.468900,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3330-4958-5282-49125..14,"Feb 3, 2026",4:11:35 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3232 PB,EUR,-0.30,7.468900,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3310-8381-0856-44768..7,"Feb 3, 2026",4:16:56 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2640,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3310-8381-0856-44768..7,"Feb 3, 2026",4:16:56 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2640,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3345-3282-2085-49878..0,"Feb 3, 2026",4:41:01 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,CA,ON,N1T 1T5,CAD,3.19,4.630600,DKK,14.77,prosub,,4994183596643847628,Yes,,,,
GPA.3345-3282-2085-49878..0,"Feb 3, 2026",4:41:01 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,CA,ON,N1T 1T5,CAD,-0.48,4.630600,DKK,-2.22,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3344-3923-2113-14477,"Feb 3, 2026",5:34:46 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a35x,SE,,392 33,SEK,22.40,0.707640,DKK,15.85,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3344-3923-2113-14477,"Feb 3, 2026",5:34:46 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a35x,SE,,392 33,SEK,-3.36,0.707640,DKK,-2.38,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3340-7234-2068-25961..2,"Feb 3, 2026",5:59:03 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8256PJ,EUR,1.98,7.468600,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3340-7234-2068-25961..2,"Feb 3, 2026",5:59:03 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8256PJ,EUR,-0.30,7.468600,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3312-4250-6183-33553..1,"Feb 3, 2026",6:04:44 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,975 96,SEK,22.40,0.708040,DKK,15.86,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3312-4250-6183-33553..1,"Feb 3, 2026",6:04:44 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,975 96,SEK,-3.36,0.708040,DKK,-2.38,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3382-4037-2266-52534..11,"Feb 3, 2026",6:23:14 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,95361,USD,1.99,6.330900,DKK,12.60,prosub,,4994183596643847628,Yes,,,,
GPA.3382-4037-2266-52534..11,"Feb 3, 2026",6:23:14 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,95361,USD,-0.30,6.330900,DKK,-1.90,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3391-3066-3062-29588..0,"Feb 3, 2026",8:18:32 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59038,SEK,22.40,0.709760,DKK,15.90,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3391-3066-3062-29588..0,"Feb 3, 2026",8:18:32 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59038,SEK,-3.36,0.709760,DKK,-2.39,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3335-0602-5795-20100..5,"Feb 3, 2026",8:22:40 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,NL,,4698 AG,EUR,1.98,7.468700,DKK,14.79,prosub,,4994183596643847628,Yes,,,,
GPA.3335-0602-5795-20100..5,"Feb 3, 2026",8:22:40 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,NL,,4698 AG,EUR,-0.30,7.468700,DKK,-2.24,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3331-0929-0774-69306..10,"Feb 3, 2026",9:09:42 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5663RZ,EUR,1.98,7.468600,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3331-0929-0774-69306..10,"Feb 3, 2026",9:09:42 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5663RZ,EUR,-0.30,7.468600,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3329-3035-3085-18103..10,"Feb 3, 2026",9:27:23 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2770,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3329-3035-3085-18103..10,"Feb 3, 2026",9:27:23 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2770,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3384-2699-5771-17116..12,"Feb 3, 2026",9:45:41 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,7180,NOK,24.00,0.655240,DKK,15.73,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3384-2699-5771-17116..12,"Feb 3, 2026",9:45:41 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,7180,NOK,-3.60,0.655240,DKK,-2.36,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3358-9697-3552-03288,"Feb 3, 2026",10:07:40 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,b0q,US,CT,06450,USD,2.49,6.317800,DKK,15.73,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3358-9697-3552-03288,"Feb 3, 2026",10:07:40 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,b0q,US,CT,06450,USD,-0.37,6.317800,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3364-2649-0110-61029..0,"Feb 3, 2026",10:27:16 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,6261,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3364-2649-0110-61029..0,"Feb 3, 2026",10:27:16 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,6261,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3374-0135-6549-07605..9,"Feb 3, 2026",11:11:57 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3863EW,EUR,1.98,7.468800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3374-0135-6549-07605..9,"Feb 3, 2026",11:11:57 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3863EW,EUR,-0.30,7.468800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3395-0896-5062-39716,"Feb 3, 2026",11:18:18 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm1q,NL,,7531VR,EUR,1.98,7.468800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3395-0896-5062-39716,"Feb 3, 2026",11:18:18 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm1q,NL,,7531VR,EUR,-0.30,7.468800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3335-7645-7761-16556..4,"Feb 3, 2026",11:42:12 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,52144,SEK,22.40,0.709240,DKK,15.89,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3335-7645-7761-16556..4,"Feb 3, 2026",11:42:12 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,52144,SEK,-3.36,0.709240,DKK,-2.39,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3384-5258-9400-07499..3,"Feb 3, 2026",12:16:11 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9405hm,EUR,1.98,7.468000,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3384-5258-9400-07499..3,"Feb 3, 2026",12:16:11 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9405hm,EUR,-0.30,7.468000,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3339-9477-5136-87876..0,"Feb 3, 2026",12:34:28 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,17670,SEK,22.40,0.708570,DKK,15.87,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3339-9477-5136-87876..0,"Feb 3, 2026",12:34:28 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,17670,SEK,-3.36,0.708570,DKK,-2.38,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3370-4174-7423-22295..0,"Feb 3, 2026",1:44:29 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,19533,SEK,22.40,0.708900,DKK,15.88,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3370-4174-7423-22295..0,"Feb 3, 2026",1:44:29 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,19533,SEK,-3.36,0.708900,DKK,-2.38,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3339-0608-2385-65995..6,"Feb 3, 2026",2:16:12 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4451 AS,EUR,1.98,7.468300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3339-0608-2385-65995..6,"Feb 3, 2026",2:16:12 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4451 AS,EUR,-0.30,7.468300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3388-5930-7904-03881..0,"Feb 3, 2026",2:32:26 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3823 AL,EUR,1.98,7.468300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3388-5930-7904-03881..0,"Feb 3, 2026",2:32:26 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3823 AL,EUR,-0.30,7.468300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3303-7264-5778-33107..4,"Feb 3, 2026",3:09:09 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MA,01913,USD,2.49,6.320400,DKK,15.74,prosub,,4994183596643847628,Yes,,,,
GPA.3303-7264-5778-33107..4,"Feb 3, 2026",3:09:09 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MA,01913,USD,-0.37,6.320400,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3347-2680-6696-69191..0,"Feb 3, 2026",5:17:02 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,CA,BC,V4A 9H5,CAD,3.19,4.634700,DKK,14.78,prosub,,4994183596643847628,Yes,,,,
GPA.3347-2680-6696-69191..0,"Feb 3, 2026",5:17:02 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,CA,BC,V4A 9H5,CAD,-0.48,4.634700,DKK,-2.22,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3396-2895-5738-35611..2,"Feb 3, 2026",6:56:09 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TX,76002,USD,2.49,6.321200,DKK,15.74,prosub,,4994183596643847628,Yes,,,,
GPA.3396-2895-5738-35611..2,"Feb 3, 2026",6:56:09 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TX,76002,USD,-0.37,6.321200,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3362-0002-6821-58060,"Feb 3, 2026",7:28:17 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,panther,US,NM,88201,USD,2.49,6.315600,DKK,15.73,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3362-0002-6821-58060,"Feb 3, 2026",7:28:17 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,panther,US,NM,88201,USD,-0.37,6.315600,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3372-6518-3807-60042,"Feb 3, 2026",8:20:26 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,panther,US,TX,75115,USD,2.49,6.317200,DKK,15.73,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3372-6518-3807-60042,"Feb 3, 2026",8:20:26 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,panther,US,TX,75115,USD,-0.37,6.317200,DKK,-2.34,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3381-8794-7425-61422,"Feb 3, 2026",8:43:05 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,cheetah,US,FL,32455,USD,2.49,6.317200,DKK,15.73,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3381-8794-7425-61422,"Feb 3, 2026",8:43:05 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,cheetah,US,FL,32455,USD,-0.37,6.317200,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3302-3530-1513-58923..4,"Feb 3, 2026",8:54:17 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,GA,30680,USD,1.99,6.317200,DKK,12.57,prosub,,4994183596643847628,Yes,,,,
GPA.3302-3530-1513-58923..4,"Feb 3, 2026",8:54:17 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,GA,30680,USD,-0.30,6.317200,DKK,-1.90,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
